Date,Close,Ticker
2020-04-02,55.85150146484375,GOOGL
2020-04-03,54.6349983215332,GOOGL
2020-04-06,59.15950012207031,GOOGL
2020-04-07,59.12799835205078,GOOGL
2020-04-08,60.349998474121094,GOOGL
2020-04-09,60.32849884033203,GOOGL
2020-04-13,60.52050018310547,GOOGL
2020-04-14,63.26150131225586,GOOGL
2020-04-15,62.8650016784668,GOOGL
2020-04-16,62.871498107910156,GOOGL
2020-04-17,63.95000076293945,GOOGL
2020-04-20,63.057498931884766,GOOGL
2020-04-21,60.608001708984375,GOOGL
2020-04-22,62.920501708984375,GOOGL
2020-04-23,63.55849838256836,GOOGL
2020-04-24,63.83000183105469,GOOGL
2020-04-27,63.542999267578125,GOOGL
2020-04-28,61.62950134277344,GOOGL
2020-04-29,67.10900115966797,GOOGL
2020-04-30,67.33499908447266,GOOGL
2020-05-01,65.86599731445312,GOOGL
2020-05-04,66.1449966430664,GOOGL
2020-05-05,67.45099639892578,GOOGL
2020-05-06,67.27149963378906,GOOGL
2020-05-07,68.46399688720703,GOOGL
2020-05-08,69.21700286865234,GOOGL
2020-05-11,70.17949676513672,GOOGL
2020-05-12,68.75900268554688,GOOGL
2020-05-13,67.41649627685547,GOOGL
2020-05-14,67.84300231933594,GOOGL
2020-05-15,68.65299987792969,GOOGL
2020-05-18,69.25900268554688,GOOGL
2020-05-19,68.72000122070312,GOOGL
2020-05-20,70.45800018310547,GOOGL
2020-05-21,70.3375015258789,GOOGL
2020-05-22,70.66200256347656,GOOGL
2020-05-26,71.06849670410156,GOOGL
2020-05-27,71.01399993896484,GOOGL
2020-05-28,70.91200256347656,GOOGL
2020-05-29,71.6760025024414,GOOGL
2020-06-01,71.74349975585938,GOOGL
2020-06-02,72.1155014038086,GOOGL
2020-06-03,71.9625015258789,GOOGL
2020-06-04,70.71499633789062,GOOGL
2020-06-05,72.0009994506836,GOOGL
2020-06-08,72.4020004272461,GOOGL
2020-06-09,72.60399627685547,GOOGL
2020-06-10,73.23500061035156,GOOGL
2020-06-11,70.09500122070312,GOOGL
2020-06-12,70.64600372314453,GOOGL
2020-06-15,71.03700256347656,GOOGL
2020-06-16,72.32350158691406,GOOGL
2020-06-17,72.62699890136719,GOOGL
2020-06-18,71.70600128173828,GOOGL
2020-06-19,71.23200225830078,GOOGL
2020-06-22,72.53299713134766,GOOGL
2020-06-23,73.1989974975586,GOOGL
2020-06-24,71.63500213623047,GOOGL
2020-06-25,72.05500030517578,GOOGL
2020-06-26,68.12699890136719,GOOGL
2020-06-29,69.8584976196289,GOOGL
2020-06-30,70.90249633789062,GOOGL
2020-07-01,72.0999984741211,GOOGL
2020-07-02,73.49649810791016,GOOGL
2020-07-06,74.98249816894531,GOOGL
2020-07-07,74.49600219726562,GOOGL
2020-07-08,75.18000030517578,GOOGL
2020-07-09,75.93299865722656,GOOGL
2020-07-10,76.95050048828125,GOOGL
2020-07-13,75.61150360107422,GOOGL
2020-07-14,76.04299926757812,GOOGL
2020-07-15,75.84400177001953,GOOGL
2020-07-16,75.74600219726562,GOOGL
2020-07-17,75.84249877929688,GOOGL
2020-07-20,78.19200134277344,GOOGL
2020-07-21,77.7959976196289,GOOGL
2020-07-22,78.24250030517578,GOOGL
2020-07-23,75.8375015258789,GOOGL
2020-07-24,75.4104995727539,GOOGL
2020-07-27,76.47149658203125,GOOGL
2020-07-28,75.18250274658203,GOOGL
2020-07-29,76.17549896240234,GOOGL
2020-07-30,76.91850280761719,GOOGL
2020-07-31,74.39749908447266,GOOGL
2020-08-03,74.13800048828125,GOOGL
2020-08-04,73.66500091552734,GOOGL
2020-08-05,73.95449829101562,GOOGL
2020-08-06,75.24749755859375,GOOGL
2020-08-07,74.91850280761719,GOOGL
2020-08-10,74.84100341796875,GOOGL
2020-08-11,74.0270004272461,GOOGL
2020-08-12,75.36199951171875,GOOGL
2020-08-13,75.8324966430664,GOOGL
2020-08-14,75.23149871826172,GOOGL
2020-08-17,75.81199645996094,GOOGL
2020-08-18,77.78900146484375,GOOGL
2020-08-19,77.23049926757812,GOOGL
2020-08-20,78.8125,GOOGL
2020-08-21,78.77850341796875,GOOGL
2020-08-24,79.25749969482422,GOOGL
2020-08-25,80.2925033569336,GOOGL
2020-08-26,82.20649719238281,GOOGL
2020-08-27,81.4260025024414,GOOGL
2020-08-28,81.97149658203125,GOOGL
2020-08-31,81.47650146484375,GOOGL
2020-09-01,82.75399780273438,GOOGL
2020-09-02,85.86949920654297,GOOGL
2020-09-03,81.47550201416016,GOOGL
2020-09-04,79.06050109863281,GOOGL
2020-09-08,76.18000030517578,GOOGL
2020-09-09,77.36150360107422,GOOGL
2020-09-10,76.30249786376953,GOOGL
2020-09-11,75.78800201416016,GOOGL
2020-09-14,75.44149780273438,GOOGL
2020-09-15,76.75599670410156,GOOGL
2020-09-16,75.60449981689453,GOOGL
2020-09-17,74.35199737548828,GOOGL
2020-09-18,72.55449676513672,GOOGL
2020-09-21,71.50700378417969,GOOGL
2020-09-22,72.99099731445312,GOOGL
2020-09-23,70.46949768066406,GOOGL
2020-09-24,71.14299774169922,GOOGL
2020-09-25,71.9530029296875,GOOGL
2020-09-28,72.93299865722656,GOOGL
2020-09-29,73.3010025024414,GOOGL
2020-09-30,73.27999877929688,GOOGL
2020-10-01,74.3949966430664,GOOGL
2020-10-02,72.77999877929688,GOOGL
2020-10-05,74.1415023803711,GOOGL
2020-10-06,72.5510025024414,GOOGL
2020-10-07,72.95700073242188,GOOGL
2020-10-08,74.17150115966797,GOOGL
2020-10-09,75.52249908447266,GOOGL
2020-10-12,78.22949981689453,GOOGL
2020-10-13,78.35350036621094,GOOGL
2020-10-14,78.1719970703125,GOOGL
2020-10-15,77.77349853515625,GOOGL
2020-10-16,78.38500213623047,GOOGL
2020-10-19,76.49749755859375,GOOGL
2020-10-20,77.55400085449219,GOOGL
2020-10-21,79.29949951171875,GOOGL
2020-10-22,80.33300018310547,GOOGL
2020-10-23,81.64900207519531,GOOGL
2020-10-26,79.2145004272461,GOOGL
2020-10-27,79.94400024414062,GOOGL
2020-10-28,75.54000091552734,GOOGL
2020-10-29,77.84400177001953,GOOGL
2020-10-30,80.80549621582031,GOOGL
2020-11-02,81.21600341796875,GOOGL
2020-11-03,82.28299713134766,GOOGL
2020-11-04,87.2925033569336,GOOGL
2020-11-05,88.125,GOOGL
2020-11-06,87.98650360107422,GOOGL
2020-11-09,88.07099914550781,GOOGL
2020-11-10,86.88600158691406,GOOGL
2020-11-11,87.36150360107422,GOOGL
2020-11-12,87.14099884033203,GOOGL
2020-11-13,88.61299896240234,GOOGL
2020-11-16,88.70149993896484,GOOGL
2020-11-17,88.08300018310547,GOOGL
2020-11-18,87.03199768066406,GOOGL
2020-11-19,87.92849731445312,GOOGL
2020-11-20,86.81900024414062,GOOGL
2020-11-23,86.37799835205078,GOOGL
2020-11-24,88.19499969482422,GOOGL
2020-11-25,88.20649719238281,GOOGL
2020-11-27,89.35099792480469,GOOGL
2020-11-30,87.72000122070312,GOOGL
2020-12-01,89.76799774169922,GOOGL
2020-12-02,91.24849700927734,GOOGL
2020-12-03,91.09200286865234,GOOGL
2020-12-04,91.18800354003906,GOOGL
2020-12-07,90.85150146484375,GOOGL
2020-12-08,90.56649780273438,GOOGL
2020-12-09,88.89299774169922,GOOGL
2020-12-10,88.38249969482422,GOOGL
2020-12-11,88.73999786376953,GOOGL
2020-12-14,87.61299896240234,GOOGL
2020-12-15,88.05400085449219,GOOGL
2020-12-16,87.8594970703125,GOOGL
2020-12-17,87.02549743652344,GOOGL
2020-12-18,86.31099700927734,GOOGL
2020-12-21,86.72799682617188,GOOGL
2020-12-22,86.01100158691406,GOOGL
2020-12-23,86.4114990234375,GOOGL
2020-12-24,86.70800018310547,GOOGL
2020-12-28,88.697998046875,GOOGL
2020-12-29,87.88800048828125,GOOGL
2020-12-30,86.8125,GOOGL
2020-12-31,87.63200378417969,GOOGL
2021-01-04,86.30650329589844,GOOGL
2021-01-05,87.00250244140625,GOOGL
2021-01-06,86.14399719238281,GOOGL
2021-01-07,88.71700286865234,GOOGL
2021-01-08,89.8915023803711,GOOGL
2021-01-11,87.81449890136719,GOOGL
2021-01-12,86.87149810791016,GOOGL
2021-01-13,87.36250305175781,GOOGL
2021-01-14,86.5459976196289,GOOGL
2021-01-15,86.38099670410156,GOOGL
2021-01-19,89.22350311279297,GOOGL
2021-01-20,94.00350189208984,GOOGL
2021-01-21,94.2074966430664,GOOGL
2021-01-22,94.62799835205078,GOOGL
2021-01-25,94.71399688720703,GOOGL
2021-01-26,95.39749908447266,GOOGL
2021-01-27,90.9469985961914,GOOGL
2021-01-28,92.66000366210938,GOOGL
2021-01-29,91.36799621582031,GOOGL
2021-02-01,94.65350341796875,GOOGL
2021-02-02,95.95600128173828,GOOGL
2021-02-03,102.94400024414062,GOOGL
2021-02-04,102.68150329589844,GOOGL
2021-02-05,104.44149780273438,GOOGL
2021-02-08,104.22599792480469,GOOGL
2021-02-09,103.76950073242188,GOOGL
2021-02-10,104.3239974975586,GOOGL
2021-02-11,104.4375,GOOGL
2021-02-12,104.75150299072266,GOOGL
2021-02-16,105.53500366210938,GOOGL
2021-02-17,105.93099975585938,GOOGL
2021-02-18,105.29049682617188,GOOGL
2021-02-19,104.44049835205078,GOOGL
2021-02-22,102.71299743652344,GOOGL
2021-02-23,103.00599670410156,GOOGL
2021-02-24,104.19049835205078,GOOGL
2021-02-25,100.79750061035156,GOOGL
2021-02-26,101.09549713134766,GOOGL
2021-03-01,103.48300170898438,GOOGL
2021-03-02,103.2239990234375,GOOGL
2021-03-03,100.57050323486328,GOOGL
2021-03-04,101.69650268554688,GOOGL
2021-03-05,104.85350036621094,GOOGL
2021-03-08,100.375,GOOGL
2021-03-09,102.01799774169922,GOOGL
2021-03-10,101.80950164794922,GOOGL
2021-03-11,105.0270004272461,GOOGL
2021-03-12,102.5,GOOGL
2021-03-15,102.72200012207031,GOOGL
2021-03-16,104.19450378417969,GOOGL
2021-03-17,104.11100006103516,GOOGL
2021-03-18,101.06700134277344,GOOGL
2021-03-19,101.3479995727539,GOOGL
2021-03-22,101.53450012207031,GOOGL
2021-03-23,102.06649780273438,GOOGL
2021-03-24,101.62650299072266,GOOGL
2021-03-25,101.62300109863281,GOOGL
2021-03-26,101.23650360107422,GOOGL
2021-03-29,102.28949737548828,GOOGL
2021-03-30,102.32350158691406,GOOGL
2021-03-31,103.1259994506836,GOOGL
2021-04-01,106.48899841308594,GOOGL
2021-04-05,110.947998046875,GOOGL
2021-04-06,110.46299743652344,GOOGL
2021-04-07,111.95149993896484,GOOGL
2021-04-08,112.52149963378906,GOOGL
2021-04-09,113.53350067138672,GOOGL
2021-04-12,112.23100280761719,GOOGL
2021-04-13,112.72149658203125,GOOGL
2021-04-14,112.09549713134766,GOOGL
2021-04-15,114.26249694824219,GOOGL
2021-04-16,114.13749694824219,GOOGL
2021-04-19,114.48799896240234,GOOGL
2021-04-20,113.95050048828125,GOOGL
2021-04-21,113.9175033569336,GOOGL
2021-04-22,112.6259994506836,GOOGL
2021-04-23,114.99649810791016,GOOGL
2021-04-26,115.49649810791016,GOOGL
2021-04-27,114.54900360107422,GOOGL
2021-04-28,117.9520034790039,GOOGL
2021-04-29,119.63800048828125,GOOGL
2021-04-30,117.67500305175781,GOOGL
2021-05-03,117.15399932861328,GOOGL
2021-05-04,115.34149932861328,GOOGL
2021-05-05,115.7385025024414,GOOGL
2021-05-06,116.86750030517578,GOOGL
2021-05-07,117.59649658203125,GOOGL
2021-05-10,114.5875015258789,GOOGL
2021-05-11,113.50299835205078,GOOGL
2021-05-12,110.01249694824219,GOOGL
2021-05-13,111.4520034790039,GOOGL
2021-05-14,113.91899871826172,GOOGL
2021-05-17,114.44599914550781,GOOGL
2021-05-18,113.12349700927734,GOOGL
2021-05-19,113.57499694824219,GOOGL
2021-05-20,115.34750366210938,GOOGL
2021-05-21,114.70649719238281,GOOGL
2021-05-24,118.052001953125,GOOGL
2021-05-25,118.14350128173828,GOOGL
2021-05-26,119.0155029296875,GOOGL
2021-05-27,118.13400268554688,GOOGL
2021-05-28,117.84249877929688,GOOGL
2021-06-01,119.05899810791016,GOOGL
2021-06-02,118.52950286865234,GOOGL
2021-06-03,117.37899780273438,GOOGL
2021-06-04,119.67849731445312,GOOGL
2021-06-07,120.11499786376953,GOOGL
2021-06-08,119.9219970703125,GOOGL
2021-06-09,120.39700317382812,GOOGL
2021-06-10,121.75650024414062,GOOGL
2021-06-11,121.51000213623047,GOOGL
2021-06-14,122.44550323486328,GOOGL
2021-06-15,121.41950225830078,GOOGL
2021-06-16,120.77249908447266,GOOGL
2021-06-17,121.74349975585938,GOOGL
2021-06-18,120.11100006103516,GOOGL
2021-06-21,121.8125,GOOGL
2021-06-22,122.33049774169922,GOOGL
2021-06-23,122.12699890136719,GOOGL
2021-06-24,122.5,GOOGL
2021-06-25,122.50849914550781,GOOGL
2021-06-28,122.53600311279297,GOOGL
2021-06-29,122.27249908447266,GOOGL
2021-06-30,122.0895004272461,GOOGL
2021-07-01,122.44450378417969,GOOGL
2021-07-02,125.25749969482422,GOOGL
2021-07-06,126.19000244140625,GOOGL
2021-07-07,126.4739990234375,GOOGL
2021-07-08,125.04399871826172,GOOGL
2021-07-09,125.51850128173828,GOOGL
2021-07-12,126.97550201416016,GOOGL
2021-07-13,127.34149932861328,GOOGL
2021-07-14,128.23699951171875,GOOGL
2021-07-15,127.00499725341797,GOOGL
2021-07-16,126.97000122070312,GOOGL
2021-07-19,124.5780029296875,GOOGL
2021-07-20,126.20950317382812,GOOGL
2021-07-21,127.54900360107422,GOOGL
2021-07-22,128.42149353027344,GOOGL
2021-07-23,133.01499938964844,GOOGL
2021-07-26,134.03500366210938,GOOGL
2021-07-27,131.89999389648438,GOOGL
2021-07-28,136.093994140625,GOOGL
2021-07-29,135.77749633789062,GOOGL
2021-07-30,134.72650146484375,GOOGL
2021-08-02,134.85450744628906,GOOGL
2021-08-03,135.6300048828125,GOOGL
2021-08-04,135.12550354003906,GOOGL
2021-08-05,136.25149536132812,GOOGL
2021-08-06,135.73849487304688,GOOGL
2021-08-09,136.91299438476562,GOOGL
2021-08-10,136.8070068359375,GOOGL
2021-08-11,136.2790069580078,GOOGL
2021-08-12,137.19400024414062,GOOGL
2021-08-13,137.7274932861328,GOOGL
2021-08-16,138.3094940185547,GOOGL
2021-08-17,136.6614990234375,GOOGL
2021-08-18,135.44900512695312,GOOGL
2021-08-19,135.67999267578125,GOOGL
2021-08-20,137.42950439453125,GOOGL
2021-08-23,140.04150390625,GOOGL
2021-08-24,141.26150512695312,GOOGL
2021-08-25,142.07899475097656,GOOGL
2021-08-26,141.4405059814453,GOOGL
2021-08-27,144.00399780273438,GOOGL
2021-08-30,144.5904998779297,GOOGL
2021-08-31,144.69749450683594,GOOGL
2021-09-01,145.2154998779297,GOOGL
2021-09-02,143.28700256347656,GOOGL
2021-09-03,143.739501953125,GOOGL
2021-09-07,144.28050231933594,GOOGL
2021-09-08,143.6909942626953,GOOGL
2021-09-09,143.54100036621094,GOOGL
2021-09-10,140.87600708007812,GOOGL
2021-09-13,142.33250427246094,GOOGL
2021-09-14,142.54449462890625,GOOGL
2021-09-15,144.42950439453125,GOOGL
2021-09-16,143.61000061035156,GOOGL
2021-09-17,140.8000030517578,GOOGL
2021-09-20,138.71949768066406,GOOGL
2021-09-21,139.0330047607422,GOOGL
2021-09-22,140.2834930419922,GOOGL
2021-09-23,141.21600341796875,GOOGL
2021-09-24,142.21499633789062,GOOGL
2021-09-27,141.07200622558594,GOOGL
2021-09-28,135.8300018310547,GOOGL
2021-09-29,134.35350036621094,GOOGL
2021-09-30,133.67599487304688,GOOGL
2021-10-01,136.54299926757812,GOOGL
2021-10-04,133.6595001220703,GOOGL
2021-10-05,136.0229949951172,GOOGL
2021-10-06,137.56500244140625,GOOGL
2021-10-07,139.22500610351562,GOOGL
2021-10-08,139.78550720214844,GOOGL
2021-10-11,138.91400146484375,GOOGL
2021-10-12,136.44900512695312,GOOGL
2021-10-13,137.58200073242188,GOOGL
2021-10-14,141.1510009765625,GOOGL
2021-10-15,141.3679962158203,GOOGL
2021-10-18,142.7779998779297,GOOGL
2021-10-19,143.23699951171875,GOOGL
2021-10-20,141.7689971923828,GOOGL
2021-10-21,141.88600158691406,GOOGL
2021-10-22,137.56649780273438,GOOGL
2021-10-25,137.44700622558594,GOOGL
2021-10-26,139.30850219726562,GOOGL
2021-10-27,146.21749877929688,GOOGL
2021-10-28,145.8489990234375,GOOGL
2021-10-29,148.04600524902344,GOOGL
2021-11-01,143.4969940185547,GOOGL
2021-11-02,145.4324951171875,GOOGL
2021-11-03,146.59800720214844,GOOGL
2021-11-04,148.2675018310547,GOOGL
2021-11-05,148.8520050048828,GOOGL
2021-11-08,149.031005859375,GOOGL
2021-11-09,148.9185028076172,GOOGL
2021-11-10,145.89349365234375,GOOGL
2021-11-11,145.76649475097656,GOOGL
2021-11-12,148.67799377441406,GOOGL
2021-11-15,148.45199584960938,GOOGL
2021-11-16,147.87600708007812,GOOGL
2021-11-17,148.0469970703125,GOOGL
2021-11-18,149.8385009765625,GOOGL
2021-11-19,148.92649841308594,GOOGL
2021-11-22,146.302001953125,GOOGL
2021-11-23,145.78199768066406,GOOGL
2021-11-24,146.1199951171875,GOOGL
2021-11-26,142.18299865722656,GOOGL
2021-11-29,145.53050231933594,GOOGL
2021-11-30,141.8975067138672,GOOGL
2021-12-01,141.05149841308594,GOOGL
2021-12-02,142.96600341796875,GOOGL
2021-12-03,142.00149536132812,GOOGL
2021-12-06,143.15499877929688,GOOGL
2021-12-07,147.26950073242188,GOOGL
2021-12-08,148.18649291992188,GOOGL
2021-12-09,147.6385040283203,GOOGL
2021-12-10,148.00149536132812,GOOGL
2021-12-13,145.82650756835938,GOOGL
2021-12-14,143.90699768066406,GOOGL
2021-12-15,146.4409942626953,GOOGL
2021-12-16,144.44500732421875,GOOGL
2021-12-17,141.72500610351562,GOOGL
2021-12-20,141.60699462890625,GOOGL
2021-12-21,143.47250366210938,GOOGL
2021-12-22,146.4149932861328,GOOGL
2021-12-23,146.91650390625,GOOGL
2021-12-27,147.906494140625,GOOGL
2021-12-28,146.68699645996094,GOOGL
2021-12-29,146.65499877929688,GOOGL
2021-12-30,146.20050048828125,GOOGL
2021-12-31,144.8520050048828,GOOGL
2022-01-03,144.9915008544922,GOOGL
2022-01-04,144.39950561523438,GOOGL
2022-01-05,137.77499389648438,GOOGL
2022-01-06,137.74749755859375,GOOGL
2022-01-07,137.01699829101562,GOOGL
2022-01-10,138.66949462890625,GOOGL
2022-01-11,139.73599243164062,GOOGL
2022-01-12,141.4304962158203,GOOGL
2022-01-13,138.58700561523438,GOOGL
2022-01-14,139.48049926757812,GOOGL
2022-01-18,135.9980010986328,GOOGL
2022-01-19,135.1165008544922,GOOGL
2022-01-20,133.3074951171875,GOOGL
2022-01-21,130.35150146484375,GOOGL
2022-01-24,130.8040008544922,GOOGL
2022-01-25,126.93499755859375,GOOGL
2022-01-26,129.23300170898438,GOOGL
2022-01-27,129.0050048828125,GOOGL
2022-01-28,133.3509979248047,GOOGL
2022-01-31,135.30349731445312,GOOGL
2022-02-01,137.6439971923828,GOOGL
2022-02-02,148.0,GOOGL
2022-02-03,143.08999633789062,GOOGL
2022-02-04,143.29299926757812,GOOGL
2022-02-07,139.2010040283203,GOOGL
2022-02-08,139.3990020751953,GOOGL
2022-02-09,141.5919952392578,GOOGL
2022-02-10,138.6199951171875,GOOGL
2022-02-11,134.28250122070312,GOOGL
2022-02-14,135.5260009765625,GOOGL
2022-02-15,136.60850524902344,GOOGL
2022-02-16,137.73800659179688,GOOGL
2022-02-17,132.53900146484375,GOOGL
2022-02-18,130.4029998779297,GOOGL
2022-02-22,129.81350708007812,GOOGL
2022-02-23,127.58799743652344,GOOGL
2022-02-24,132.6909942626953,GOOGL
2022-02-25,134.45950317382812,GOOGL
2022-02-28,135.0570068359375,GOOGL
2022-03-01,134.06149291992188,GOOGL
2022-03-02,134.57150268554688,GOOGL
2022-03-03,133.89950561523438,GOOGL
2022-03-04,131.906494140625,GOOGL
2022-03-07,126.37850189208984,GOOGL
2022-03-08,127.10449981689453,GOOGL
2022-03-09,133.4199981689453,GOOGL
2022-03-10,132.42950439453125,GOOGL
2022-03-11,129.87049865722656,GOOGL
2022-03-14,125.95099639892578,GOOGL
2022-03-15,129.197998046875,GOOGL
2022-03-16,133.28050231933594,GOOGL
2022-03-17,133.83900451660156,GOOGL
2022-03-18,136.12550354003906,GOOGL
2022-03-21,136.10150146484375,GOOGL
2022-03-22,139.8679962158203,GOOGL
2022-03-23,138.27549743652344,GOOGL
2022-03-24,141.57200622558594,GOOGL
2022-03-25,141.67300415039062,GOOGL
2022-03-28,141.45550537109375,GOOGL
2022-03-29,142.5054931640625,GOOGL
2022-03-30,141.93850708007812,GOOGL
2022-03-31,139.0675048828125,GOOGL
2022-04-01,140.15049743652344,GOOGL
2022-04-04,142.97149658203125,GOOGL
2022-04-05,140.59100341796875,GOOGL
2022-04-06,136.54800415039062,GOOGL
2022-04-07,135.8885040283203,GOOGL
2022-04-08,133.28750610351562,GOOGL
2022-04-11,128.82350158691406,GOOGL
2022-04-12,127.7145004272461,GOOGL
2022-04-13,129.8939971923828,GOOGL
2022-04-14,126.7300033569336,GOOGL
2022-04-18,127.67649841308594,GOOGL
2022-04-19,130.00900268554688,GOOGL
2022-04-20,128.0399932861328,GOOGL
2022-04-21,124.81449890136719,GOOGL
2022-04-22,119.635498046875,GOOGL
2022-04-25,123.0739974975586,GOOGL
2022-04-26,118.6500015258789,GOOGL
2022-04-27,114.29450225830078,GOOGL
2022-04-28,118.52249908447266,GOOGL
2022-04-29,114.1094970703125,GOOGL
2022-05-02,116.58300018310547,GOOGL
2022-05-03,117.33399963378906,GOOGL
2022-05-04,122.26100158691406,GOOGL
2022-05-05,116.50550079345703,GOOGL
2022-05-06,115.74649810791016,GOOGL
2022-05-09,112.51100158691406,GOOGL
2022-05-10,114.3949966430664,GOOGL
2022-05-11,113.60250091552734,GOOGL
2022-05-12,112.84400177001953,GOOGL
2022-05-13,116.05049896240234,GOOGL
2022-05-16,114.44499969482422,GOOGL
2022-05-17,116.4729995727539,GOOGL
2022-05-18,111.89949798583984,GOOGL
2022-05-19,110.38400268554688,GOOGL
2022-05-20,108.90799713134766,GOOGL
2022-05-23,111.48799896240234,GOOGL
2022-05-24,105.97000122070312,GOOGL
2022-05-25,105.80500030517578,GOOGL
2022-05-26,107.7925033569336,GOOGL
2022-05-27,112.31649780273438,GOOGL
2022-05-31,113.76200103759766,GOOGL
2022-06-01,113.89199829101562,GOOGL
2022-06-02,117.62249755859375,GOOGL
2022-06-03,114.54100036621094,GOOGL
2022-06-06,116.82050323486328,GOOGL
2022-06-07,117.14949798583984,GOOGL
2022-06-08,117.19400024414062,GOOGL
2022-06-09,114.83550262451172,GOOGL
2022-06-10,111.1614990234375,GOOGL
2022-06-13,106.39250183105469,GOOGL
2022-06-14,106.71549987792969,GOOGL
2022-06-15,109.7645034790039,GOOGL
2022-06-16,106.03350067138672,GOOGL
2022-06-17,107.14350128173828,GOOGL
2022-06-21,111.54399871826172,GOOGL
2022-06-22,111.48750305175781,GOOGL
2022-06-23,112.24199676513672,GOOGL
2022-06-24,117.9749984741211,GOOGL
2022-06-27,115.83350372314453,GOOGL
2022-06-28,112.00749969482422,GOOGL
2022-06-29,111.70149993896484,GOOGL
2022-06-30,108.96299743652344,GOOGL
2022-07-01,108.73750305175781,GOOGL
2022-07-05,113.26300048828125,GOOGL
2022-07-06,114.5719985961914,GOOGL
2022-07-07,118.78299713134766,GOOGL
2022-07-08,119.35350036621094,GOOGL
2022-07-11,115.67649841308594,GOOGL
2022-07-12,114.02050018310547,GOOGL
2022-07-13,111.35350036621094,GOOGL
2022-07-14,110.36750030517578,GOOGL
2022-07-15,111.77749633789062,GOOGL
2022-07-18,109.02999877929688,GOOGL
2022-07-19,113.80999755859375,GOOGL
2022-07-20,113.9000015258789,GOOGL
2022-07-21,114.33999633789062,GOOGL
2022-07-22,107.9000015258789,GOOGL
2022-07-25,107.51000213623047,GOOGL
2022-07-26,105.0199966430664,GOOGL
2022-07-27,113.05999755859375,GOOGL
2022-07-28,114.22000122070312,GOOGL
2022-07-29,116.31999969482422,GOOGL
2022-08-01,114.86000061035156,GOOGL
2022-08-02,115.12999725341797,GOOGL
2022-08-03,118.08000183105469,GOOGL
2022-08-04,118.19000244140625,GOOGL
2022-08-05,117.47000122070312,GOOGL
2022-08-08,117.30000305175781,GOOGL
2022-08-09,116.62999725341797,GOOGL
2022-08-10,119.69999694824219,GOOGL
2022-08-11,118.83999633789062,GOOGL
2022-08-12,121.68000030517578,GOOGL
2022-08-15,122.08000183105469,GOOGL
2022-08-16,121.69999694824219,GOOGL
2022-08-17,119.55000305175781,GOOGL
2022-08-18,120.16999816894531,GOOGL
2022-08-19,117.20999908447266,GOOGL
2022-08-22,114.23999786376953,GOOGL
2022-08-23,113.86000061035156,GOOGL
2022-08-24,113.69000244140625,GOOGL
2022-08-25,116.6500015258789,GOOGL
2022-08-26,110.33999633789062,GOOGL
2022-08-29,109.41999816894531,GOOGL
2022-08-30,108.94000244140625,GOOGL
2022-08-31,108.22000122070312,GOOGL
2022-09-01,109.73999786376953,GOOGL
2022-09-02,107.8499984741211,GOOGL
